饰品名称,饰品价格,当前在售数量,Buff当前价格,Buff当前在售数量,steam当前可获得收益,倒卖比,buff库存,steam库存,buff价格,steam价格,倒卖赚
加利尔 AR（StatTrak™） | 「经济」克鲁尔 (破损不堪),4.27,67.0,19.79,89.0,23.202304649999995,0.8529325124605673,67.0,89.0,19.79,27.296828999999995,0.6826217499999956
M4A4（StatTrak™） | 弹雨 (久经沙场),34.42,15.0,158.5,44.0,187.0312239,0.8474520815024192,15.0,44.0,158.5,220.036734,6.52755049999999
M4A4（StatTrak™） | 弹雨 (久经沙场),34.45,15.0,158.5,44.0,187.19423775,0.8467140971063357,15.0,44.0,158.5,220.22851500000002,6.671386250000012
XM1014（StatTrak™） | 血红巨蟒 (破损不堪),1.44,35.0,9.42,6.0,7.824664799999999,1.203885436728229,35.0,6.0,9.42,9.205487999999999,-2.5158840000000007
XM1014（StatTrak™） | 血红巨蟒 (破损不堪),1.44,36.0,9.42,6.0,7.824664799999999,1.203885436728229,36.0,6.0,9.42,9.205487999999999,-2.5158840000000007
FN57（纪念品） | 热火朝天 (略有磨损),2.72,170.0,12.49,396.0,14.7799224,0.8450653299776459,170.0,396.0,12.49,17.388144,0.551108000000001
FN57（纪念品） | 热火朝天 (略有磨损),2.72,169.0,12.49,396.0,14.7799224,0.8450653299776459,169.0,396.0,12.49,17.388144,0.551108000000001
格洛克 18 型（纪念品） | 核子反应 (战痕累累),9.26,39.0,44.3,103.0,50.316941699999994,0.8804191690370562,39.0,103.0,44.3,59.19640199999999,0.09730150000000037
格洛克 18 型（纪念品） | 核子反应 (战痕累累),9.26,39.0,44.3,103.0,50.316941699999994,0.8804191690370562,39.0,103.0,44.3,59.19640199999999,0.09730150000000037
格洛克 18 型（纪念品） | 核子反应 (战痕累累),9.26,39.0,44.3,103.0,50.316941699999994,0.8804191690370562,39.0,103.0,44.3,59.19640199999999,0.09730150000000037
MAC-10（纪念品） | 核子花园 (久经沙场),5.98,73.0,28.69,315.0,32.4940941,0.8829296767500899,73.0,315.0,28.69,38.228346,-0.018740499999999827
MAC-10（纪念品） | 核子花园 (久经沙场),6.01,72.0,28.69,315.0,32.65710795,0.8785223738711377,72.0,315.0,28.69,38.420126999999994,0.125095249999994
SG 553（纪念品） | 辐射警告 (略有磨损),3.79,177.0,15.6,770.0,20.59408305,0.7574991303145202,177.0,770.0,15.6,24.228333,2.5712497500000016
SG 553（纪念品） | 辐射警告 (略有磨损),3.79,177.0,15.6,770.0,20.59408305,0.7574991303145202,177.0,770.0,15.6,24.228333,2.5712497500000016
PP-野牛（纪念品） | 化工之绿 (崭新出厂),8.33,27.0,48.78,50.0,45.26351235,1.0776892350467364,27.0,50.0,48.78,53.251191,-8.841606750000004
PP-野牛（纪念品） | 化工之绿 (崭新出厂),8.33,27.0,48.78,50.0,45.26351235,1.0776892350467364,27.0,50.0,48.78,53.251191,-8.841606750000004
AUG（纪念品） | 辐射危机 (战痕累累),2.13,55.0,11.42,47.0,11.573983349999997,0.986695734273715,55.0,47.0,11.42,13.616450999999998,-1.2076617500000015
AUG（纪念品） | 辐射危机 (战痕累累),2.13,55.0,11.42,47.0,11.573983349999997,0.986695734273715,55.0,47.0,11.42,13.616450999999998,-1.2076617500000015
格洛克 18 型（纪念品） | 核子反应 (破损不堪),10.7,40.0,47.65,152.0,58.141606499999995,0.8195507979298784,40.0,152.0,47.65,68.40189,3.651417500000001
格洛克 18 型（纪念品） | 核子反应 (破损不堪),10.7,41.0,47.65,152.0,58.141606499999995,0.8195507979298784,41.0,152.0,47.65,68.40189,3.651417500000001
Tec-9（纪念品） | 核子剧毒 (久经沙场),6.17,74.0,27.5,273.0,33.526515149999994,0.8202462998901932,74.0,273.0,27.5,39.442958999999995,2.0822192499999943
Tec-9（纪念品） | 核子剧毒 (久经沙场),6.17,74.0,27.5,273.0,33.526515149999994,0.8202462998901932,74.0,273.0,27.5,39.442958999999995,2.0822192499999943
M4A4（纪念品） | 狂哮飓风 (破损不堪),6.29,63.0,28.8,109.0,34.178570549999996,0.8426332505002906,63.0,109.0,28.8,40.210083,1.3575622499999973
M4A4（纪念品） | 狂哮飓风 (破损不堪),6.29,63.0,28.8,109.0,34.178570549999996,0.8426332505002906,63.0,109.0,28.8,40.210083,1.3575622499999973
AUG（纪念品） | 辐射危机 (略有磨损),4.49,138.0,19.0,517.0,24.39773955,0.7787606700637969,138.0,517.0,19.0,28.703223,2.527417249999999
AUG（纪念品） | 辐射危机 (略有磨损),4.49,138.0,19.0,517.0,24.39773955,0.7787606700637969,138.0,517.0,19.0,28.703223,2.527417249999999
加利尔 AR（纪念品） | 地狱看门犬 (战痕累累),13.92,16.0,69.78,56.0,75.6384264,0.9225469555775951,16.0,56.0,69.78,88.986384,-3.040211999999997
加利尔 AR（纪念品） | 地狱看门犬 (战痕累累),13.92,16.0,69.78,56.0,75.6384264,0.9225469555775951,16.0,56.0,69.78,88.986384,-3.040211999999997
内格夫（纪念品） | 核子废渣 (崭新出厂),2.77,152.0,13.36,376.0,15.051612149999999,0.8876125604923989,152.0,376.0,13.36,17.707779,-0.07916575000000137
内格夫（纪念品） | 核子废渣 (崭新出厂),2.77,152.0,13.36,376.0,15.051612149999999,0.8876125604923989,152.0,376.0,13.36,17.707779,-0.07916575000000137
M4A4（纪念品） | 狂哮飓风 (战痕累累),4.63,80.0,23.77,245.0,25.158470849999997,0.9448109999101953,80.0,245.0,23.77,29.598200999999996,-1.5713492500000008
M4A4（纪念品） | 狂哮飓风 (战痕累累),4.63,80.0,23.77,245.0,25.158470849999997,0.9448109999101953,80.0,245.0,23.77,29.598200999999996,-1.5713492500000008
M4A4（纪念品） | 狂哮飓风 (略有磨损),10.98,93.0,51.9,408.0,59.663069099999994,0.8698848514314863,93.0,408.0,51.9,70.191846,0.7438845000000001
M4A4（纪念品） | 狂哮飓风 (略有磨损),10.98,93.0,51.9,408.0,59.663069099999994,0.8698848514314863,93.0,408.0,51.9,70.191846,0.7438845000000001
P90（纪念品） | 辐射警告 (久经沙场),2.67,85.0,12.72,175.0,14.508232649999998,0.8767435915083704,85.0,175.0,12.72,17.068509,0.08138174999999848
P90（纪念品） | 辐射警告 (久经沙场),2.67,85.0,12.72,175.0,14.508232649999998,0.8767435915083704,85.0,175.0,12.72,17.068509,0.08138174999999848
UMP-45（纪念品） | 辐射警告 (久经沙场),3.19,80.0,14.67,155.0,17.333806049999996,0.8463230728256592,80.0,155.0,14.67,20.392712999999997,0.6245347499999969
UMP-45（纪念品） | 辐射警告 (久经沙场),3.19,80.0,14.67,155.0,17.333806049999996,0.8463230728256592,80.0,155.0,14.67,20.392712999999997,0.6245347499999969
XM1014（纪念品） | 辐射警告 (略有磨损),8.18,28.0,38.8,57.0,44.4484431,0.8729214634741616,28.0,57.0,38.8,52.292286,0.4192145000000025
XM1014（纪念品） | 辐射警告 (略有磨损),8.18,28.0,38.8,57.0,44.4484431,0.8729214634741616,28.0,57.0,38.8,52.292286,0.4192145000000025
M4A4（纪念品） | 辐射危机 (久经沙场),32.2,56.0,149.5,459.0,174.968199,0.8544409833011998,56.0,459.0,149.5,205.84494,4.88370500000002
M4A4（纪念品） | 辐射危机 (久经沙场),32.2,56.0,149.5,459.0,174.968199,0.8544409833011998,56.0,459.0,149.5,205.84494,4.88370500000002
M4A4（纪念品） | 辐射危机 (久经沙场),32.2,56.0,149.5,459.0,174.968199,0.8544409833011998,56.0,459.0,149.5,205.84494,4.88370500000002
P90（纪念品） | 辐射警告 (战痕累累),3.0,42.0,16.67,33.0,16.301385,1.0226124958094052,42.0,33.0,16.67,19.1781,-2.2864250000000013
P90（纪念品） | 辐射警告 (战痕累累),3.0,42.0,16.67,33.0,16.301385,1.0226124958094052,42.0,33.0,16.67,19.1781,-2.2864250000000013
SSG 08（纪念品） | 迂回路线 (崭新出厂),23.11,44.0,108.5,179.0,125.57500244999997,0.8640254659218605,44.0,179.0,108.5,147.73529699999997,2.301472749999988
SSG 08（纪念品） | 迂回路线 (崭新出厂),23.11,44.0,108.5,179.0,125.57500244999997,0.8640254659218605,44.0,179.0,108.5,147.73529699999997,2.301472749999988
MP9（纪念品） | 黑暗时代 (久经沙场),11.85,14.0,57.49,27.0,64.39047074999999,0.8928339757478789,14.0,27.0,57.49,75.75349499999999,-0.674878750000012
MP9（纪念品） | 黑暗时代 (久经沙场),11.85,14.0,57.49,27.0,64.39047074999999,0.8928339757478789,14.0,27.0,57.49,75.75349499999999,-0.674878750000012
XM1014（纪念品） | 蔚蓝多变迷彩 (崭新出厂),3.23,42.0,12.8,110.0,17.55115785,0.7292966144680877,42.0,110.0,12.8,20.648421,2.6863157499999986
XM1014（纪念品） | 蔚蓝多变迷彩 (崭新出厂),3.23,42.0,12.8,110.0,17.55115785,0.7292966144680877,42.0,110.0,12.8,20.648421,2.6863157499999986
AUG（纪念品） | 辐射危机 (破损不堪),2.71,30.0,12.5,46.0,14.725584449999998,0.848862742422424,30.0,46.0,12.5,17.324216999999997,0.493162749999998
AUG（纪念品） | 辐射危机 (破损不堪),2.71,30.0,12.5,46.0,14.725584449999998,0.848862742422424,30.0,46.0,12.5,17.324216999999997,0.493162749999998
XM1014（纪念品） | 碾骨机 (略有磨损),11.13,45.0,50.8,177.0,60.478138349999995,0.8399729453643144,45.0,177.0,50.8,71.150751,2.563063249999999
XM1014（纪念品） | 碾骨机 (略有磨损),11.13,45.0,50.8,177.0,60.478138349999995,0.8399729453643144,45.0,177.0,50.8,71.150751,2.563063249999999
XM1014（纪念品） | 碾骨机 (略有磨损),11.13,45.0,50.8,177.0,60.478138349999995,0.8399729453643144,45.0,177.0,50.8,71.150751,2.563063249999999
MAC-10（纪念品） | 核子花园 (战痕累累),3.36,43.0,17.78,52.0,18.257551199999998,0.9738436335317522,43.0,52.0,17.78,21.479471999999998,-1.6703960000000038
MAC-10（纪念品） | 核子花园 (战痕累累),3.36,43.0,17.78,52.0,18.257551199999998,0.9738436335317522,43.0,52.0,17.78,21.479471999999998,-1.6703960000000038
P250（纪念品） | 核子污染 (崭新出厂),6.72,51.0,32.9,143.0,36.515102399999996,0.9009970625195345,51.0,143.0,32.9,42.958943999999995,-0.6807920000000038
P250（纪念品） | 核子污染 (崭新出厂),6.72,51.0,32.9,143.0,36.515102399999996,0.9009970625195345,51.0,143.0,32.9,42.958943999999995,-0.6807920000000038
P250（纪念品） | 核子污染 (崭新出厂),6.72,51.0,32.9,143.0,36.515102399999996,0.9009970625195345,51.0,143.0,32.9,42.958943999999995,-0.6807920000000038
MP9（纪念品） | 落日 (战痕累累),3.73,29.0,19.49,82.0,20.268055349999997,0.961611741404683,29.0,82.0,19.49,23.844770999999998,-1.606421749999999
MP9（纪念品） | 落日 (战痕累累),3.73,29.0,19.49,82.0,20.268055349999997,0.961611741404683,29.0,82.0,19.49,23.844770999999998,-1.606421749999999
MP9（纪念品） | 落日 (战痕累累),3.73,29.0,19.49,82.0,20.268055349999997,0.961611741404683,29.0,82.0,19.49,23.844770999999998,-1.606421749999999
XM1014（纪念品） | 碾骨机 (战痕累累),4.46,22.0,17.8,37.0,24.2347257,0.7344832460802312,22.0,37.0,17.8,28.511442,3.5835814999999975
XM1014（纪念品） | 碾骨机 (战痕累累),4.46,21.0,17.8,37.0,24.2347257,0.7344832460802312,21.0,37.0,17.8,28.511442,3.5835814999999975
法玛斯（纪念品） | 冥界之憎 (久经沙场),12.72,38.0,54.0,202.0,69.1178724,0.7812740485918083,38.0,202.0,54.0,81.315144,6.986358000000003
法玛斯（纪念品） | 冥界之憎 (久经沙场),12.72,38.0,54.0,202.0,69.1178724,0.7812740485918083,38.0,202.0,54.0,81.315144,6.986358000000003
沙漠之鹰（纪念品） | 都市 DDPAT (久经沙场),2.84,215.0,13.8,1380.0,15.431977799999999,0.8942470096088397,215.0,1380.0,13.8,18.155268,-0.18354900000000107
沙漠之鹰（纪念品） | 都市 DDPAT (久经沙场),2.96,214.0,13.8,1380.0,16.084033199999997,0.8579937524625355,214.0,1380.0,13.8,18.922392,0.3917939999999973
MAC-10 | 烧尽 (久经沙场),3.23,71.0,16.9,19.0,17.55115785,0.9628994362898969,71.0,19.0,16.9,20.648421,-1.4136842499999993
MAC-10 | 烧尽 (久经沙场),3.23,72.0,16.9,19.0,17.55115785,0.9628994362898969,72.0,19.0,16.9,20.648421,-1.4136842499999993
XM1014（StatTrak™） | 天空守卫 (崭新出厂),14.19,33.0,69.8,20.0,77.10555105,0.9052525927055156,33.0,20.0,69.8,90.712413,-1.7656902499999916
XM1014（StatTrak™） | 天空守卫 (崭新出厂),14.19,33.0,69.8,20.0,77.10555105,0.9052525927055156,33.0,20.0,69.8,90.712413,-1.7656902499999916
M4A1 消音型（StatTrak™） | 原子合金 (战痕累累),15.04,40.0,79.18,24.0,81.72427679999998,0.968867551973247,40.0,24.0,79.18,96.14620799999999,-7.07034400000002
M4A1 消音型（StatTrak™） | 原子合金 (战痕累累),15.04,40.0,79.18,24.0,81.72427679999998,0.968867551973247,40.0,24.0,79.18,96.14620799999999,-7.07034400000002
CZ75 | 燕尾 (崭新出厂),2.07,311.0,10.19,513.0,11.247955649999998,0.9059424056317293,311.0,513.0,10.19,13.232888999999998,-0.2653332500000012
M4A4 | 沙漠精英 (崭新出厂),8.05,182.0,39.7,450.0,43.74204975,0.9075934993192678,182.0,450.0,39.7,51.461235,-1.1040737499999977
M4A4 | 沙漠精英 (崭新出厂),8.51,180.0,39.7,450.0,46.24159544999999,0.8585343912479562,180.0,450.0,39.7,54.40187699999999,1.1014077499999928
MAC-10（StatTrak™） | 烧尽 (崭新出厂),13.0,34.0,59.44,46.0,70.63933499999999,0.8414575250460669,34.0,46.0,59.44,83.1051,2.888824999999997
MAC-10（StatTrak™） | 烧尽 (崭新出厂),13.0,34.0,59.44,46.0,70.63933499999999,0.8414575250460669,34.0,46.0,59.44,83.1051,2.888824999999997
M4A4 | 沙漠精英 (略有磨损),6.34,232.0,28.9,496.0,34.4502603,0.8388906135492974,232.0,496.0,28.9,40.529717999999995,1.4972884999999962
USP 消音版（StatTrak™） | 凯门鳄 (久经沙场),32.51,15.0,137.49,18.0,176.65267544999998,0.7783069214760655,15.0,18.0,137.49,207.82667699999996,18.380007749999947
USP 消音版（StatTrak™） | 凯门鳄 (久经沙场),32.51,15.0,137.49,18.0,176.65267544999998,0.7783069214760655,15.0,18.0,137.49,207.82667699999996,18.380007749999947
M4A4（StatTrak™） | 沙漠精英 (久经沙场),12.19,55.0,56.9,69.0,66.23796104999998,0.8590240263743748,55.0,69.0,56.9,77.92701299999999,1.5452597499999925
M4A4（StatTrak™） | 沙漠精英 (久经沙场),12.19,55.0,56.9,69.0,66.23796104999998,0.8590240263743748,55.0,69.0,56.9,77.92701299999999,1.5452597499999925
M4A4 | 沙漠精英 (破损不堪),6.74,39.0,33.94,25.0,36.6237783,0.9267203324021869,39.0,25.0,33.94,43.086798,-1.624901499999993
M4A4 | 沙漠精英 (破损不堪),6.74,39.0,33.94,25.0,36.6237783,0.9267203324021869,39.0,25.0,33.94,43.086798,-1.624901499999993
M4A4（StatTrak™） | 沙漠精英 (略有磨损),23.28,31.0,105.5,56.0,126.4987476,0.8340003517947873,31.0,56.0,105.5,148.822056,6.11654200000001
M4A4（StatTrak™） | 沙漠精英 (略有磨损),23.28,31.0,105.5,56.0,126.4987476,0.8340003517947873,31.0,56.0,105.5,148.822056,6.11654200000001
M4A4（StatTrak™） | 沙漠精英 (崭新出厂),40.21,24.0,176.0,73.0,218.49289694999996,0.8055181768232765,24.0,73.0,176.0,257.05046699999997,16.787850249999963
M4A4（StatTrak™） | 沙漠精英 (崭新出厂),40.21,23.0,176.0,73.0,218.49289694999996,0.8055181768232765,23.0,73.0,176.0,257.05046699999997,16.787850249999963
新星 | 绿苹果 (久经沙场),12.27,29.0,64.24,9.0,66.67266465,0.9635133129481123,29.0,9.0,64.24,78.438429,-5.411178249999992
新星 | 绿苹果 (久经沙场),12.27,29.0,64.24,9.0,66.67266465,0.9635133129481123,29.0,9.0,64.24,78.438429,-5.411178249999992
MAC-10 | 烧尽 (崭新出厂),4.51,84.0,20.55,67.0,24.506415449999995,0.8385559300554503,84.0,67.0,20.55,28.831076999999997,1.073307749999998
MAC-10（StatTrak™） | 烧尽 (久经沙场),7.05,50.0,40.14,14.0,38.308254749999996,1.0478159410276973,50.0,14.0,40.14,45.068535,-6.338598750000003
MAC-10（StatTrak™） | 烧尽 (久经沙场),7.05,50.0,40.14,14.0,38.308254749999996,1.0478159410276973,50.0,14.0,40.14,45.068535,-6.338598750000003
CZ75（StatTrak™） | 螺形扭转 (崭新出厂),2.96,57.0,14.89,64.0,16.084033199999997,0.9257628242150112,57.0,64.0,14.89,18.922392,-0.6982060000000025
CZ75（StatTrak™） | 螺形扭转 (崭新出厂),2.96,57.0,14.89,64.0,16.084033199999997,0.9257628242150112,57.0,64.0,14.89,18.922392,-0.6982060000000025
SSG 08 | 迂回路线 (崭新出厂),10.0,55.0,45.59,141.0,54.33794999999999,0.8390084646181906,55.0,141.0,45.59,63.92699999999999,2.355249999999991
SSG 08 | 迂回路线 (崭新出厂),10.0,55.0,45.59,141.0,54.33794999999999,0.8390084646181906,55.0,141.0,45.59,63.92699999999999,2.355249999999991
SSG 08 | 迂回路线 (崭新出厂),10.0,57.0,45.59,141.0,54.33794999999999,0.8390084646181906,57.0,141.0,45.59,63.92699999999999,2.355249999999991
SSG 08 | 迂回路线 (崭新出厂),10.0,57.0,45.59,141.0,54.33794999999999,0.8390084646181906,57.0,141.0,45.59,63.92699999999999,2.355249999999991
MAC-10 | 通勤者皮革 (略有磨损),6.0,23.0,34.7,5.0,32.60277,1.064326742789033,23.0,5.0,34.7,38.3562,-5.932850000000002
USP 消音版 | 宝蓝之色 (略有磨损),12.67,167.0,54.8,552.0,68.84618265,0.7959773206103824,167.0,552.0,54.8,80.995509,5.946631750000002
USP 消音版 | 宝蓝之色 (略有磨损),12.25,171.0,54.8,552.0,66.56398875,0.8232679716027385,171.0,552.0,54.8,78.310575,3.932931250000003
MP9 | 绿色格纹 (崭新出厂),2.23,100.0,10.4,36.0,12.11736285,0.8582725572173487,100.0,36.0,10.4,14.255721,0.29179074999999877
MP9 | 绿色格纹 (崭新出厂),2.23,100.0,10.4,36.0,12.11736285,0.8582725572173487,100.0,36.0,10.4,14.255721,0.29179074999999877
MP9 | 暴风呼啸 (崭新出厂),3.6,25.0,19.1,18.0,19.561662,0.9763996535672687,25.0,18.0,19.1,23.01372,-1.8397100000000037
MP9 | 暴风呼啸 (崭新出厂),3.6,26.0,19.1,18.0,19.561662,0.9763996535672687,26.0,18.0,19.1,23.01372,-1.8397100000000037
SSG 08 | 迂回路线 (略有磨损),6.07,50.0,29.4,79.0,32.98313565,0.8913646146921146,50.0,79.0,29.4,38.803689,-0.2972332499999979
SSG 08 | 迂回路线 (略有磨损),6.69,47.0,29.4,79.0,36.35208855,0.8087568327625017,47.0,79.0,29.4,42.767163,2.6753722500000023
USP 消音版 | 宝蓝之色 (久经沙场),11.36,232.0,51.94,212.0,61.727911199999994,0.841434595635564,232.0,212.0,51.94,72.621072,2.525804000000001
AWP | 粉红 DDPAT (战痕累累),18.2,29.0,88.9,53.0,98.89506899999998,0.8989325847985407,29.0,53.0,88.9,116.34713999999998,-1.6396450000000158
AWP | 粉红 DDPAT (战痕累累),18.28,28.0,88.9,53.0,99.3297726,0.8949985253464681,28.0,53.0,88.9,116.858556,-1.256083000000018
XM1014 | 蔚蓝多变迷彩 (略有磨损),4.73,24.0,29.8,8.0,25.701850349999997,1.159449595814801,24.0,8.0,29.8,30.237471,-7.121896750000001
XM1014 | 蔚蓝多变迷彩 (略有磨损),4.66,24.0,29.8,8.0,25.3214847,1.176866220644637,24.0,8.0,29.8,29.789982,-7.457513500000001
USP 消音版 | 宝蓝之色 (破损不堪),12.53,52.0,49.9,35.0,68.08545134999999,0.7329025366004276,52.0,35.0,49.9,80.10053099999999,10.175398249999994
USP 消音版 | 宝蓝之色 (破损不堪),12.53,52.0,49.9,35.0,68.08545134999999,0.7329025366004276,52.0,35.0,49.9,80.10053099999999,10.175398249999994
USP 消音版 | 宝蓝之色 (破损不堪),12.53,52.0,49.9,35.0,68.08545134999999,0.7329025366004276,52.0,35.0,49.9,80.10053099999999,10.175398249999994
MAC-10 | 紫青之色 (崭新出厂),5.55,23.0,23.58,48.0,30.157562249999998,0.7818934370267279,23.0,48.0,23.58,35.479485,3.0296137499999993
MAC-10 | 紫青之色 (崭新出厂),5.55,23.0,23.58,48.0,30.157562249999998,0.7818934370267279,23.0,48.0,23.58,35.479485,3.0296137499999993
USP 消音版 | 公路杀手 (久经沙场),24.43,20.0,107.0,213.0,132.74761184999997,0.8060408658869597,20.0,213.0,107.0,156.17366099999998,10.130245749999986
USP 消音版 | 公路杀手 (久经沙场),24.43,20.0,107.0,213.0,132.74761184999997,0.8060408658869597,20.0,213.0,107.0,156.17366099999998,10.130245749999986
P2000 | 廉价皮革 (崭新出厂),8.0,18.0,51.56,12.0,43.47036,1.1860955372810347,18.0,12.0,51.56,51.1416,-13.203800000000001
P2000 | 廉价皮革 (崭新出厂),8.0,18.0,51.56,12.0,43.47036,1.1860955372810347,18.0,12.0,51.56,51.1416,-13.203800000000001
USP 消音版 | 商业皮革 (崭新出厂),46.55,14.0,188.49,45.0,252.94315724999996,0.7451871877036121,14.0,45.0,188.49,297.580185,34.695138749999956
USP 消音版 | 商业皮革 (崭新出厂),46.55,14.0,188.49,45.0,252.94315724999996,0.7451871877036121,14.0,45.0,188.49,297.580185,34.695138749999956
M4A1 消音型 | 神来之作 (战痕累累),20.54,23.0,132.13,18.0,111.61014929999997,1.183852909692327,23.0,18.0,132.13,131.30605799999998,-33.65045650000002
M4A1 消音型 | 神来之作 (战痕累累),21.08,22.0,132.13,18.0,114.54439859999998,1.1535265068823717,22.0,18.0,132.13,134.75811599999997,-31.061413000000016
USP 消音版 | 公路杀手 (略有磨损),33.24,16.0,149.5,175.0,180.6193458,0.8277075710679492,16.0,175.0,149.5,212.493348,9.870011000000005
USP 消音版 | 公路杀手 (略有磨损),36.99,15.0,149.5,175.0,200.99607705,0.7437956113084248,15.0,175.0,149.5,236.465973,27.84947975
USP 消音版 | 公路杀手 (略有磨损),36.99,15.0,149.5,175.0,200.99607705,0.7437956113084248,15.0,175.0,149.5,236.465973,27.84947975
USP 消音版 | 公路杀手 (破损不堪),20.76,20.0,98.16,48.0,112.80558420000001,0.870169687929332,20.0,48.0,98.16,132.712452,1.3743390000000204
USP 消音版 | 公路杀手 (破损不堪),20.76,21.0,98.16,48.0,112.80558420000001,0.870169687929332,21.0,48.0,98.16,132.712452,1.3743390000000204
USP 消音版 | 公路杀手 (战痕累累),19.92,9.0,97.68,27.0,108.24119639999999,0.902429049647866,9.0,27.0,97.68,127.342584,-2.1730620000000016
USP 消音版 | 公路杀手 (战痕累累),19.92,9.0,97.68,27.0,108.24119639999999,0.902429049647866,9.0,27.0,97.68,127.342584,-2.1730620000000016
AK-47 | 至高皮革 (战痕累累),35.57,9.0,164.46,16.0,193.28008814999998,0.8508895125935921,9.0,16.0,164.46,227.38833899999997,6.081254249999972
AK-47 | 至高皮革 (战痕累累),35.57,9.0,164.46,16.0,193.28008814999998,0.8508895125935921,9.0,16.0,164.46,227.38833899999997,6.081254249999972
MAG-7 | 暴风呼啸 (破损不堪),1.39,130.0,8.97,5.0,7.552975049999999,1.1876114962143298,130.0,5.0,8.97,8.885853,-2.305610250000001
SCAR-20 | 暴风呼啸 (破损不堪),1.7,43.0,9.9,7.0,9.237451499999999,1.0717241654800571,43.0,7.0,9.9,10.86759,-1.7493075000000005
SCAR-20 | 暴风呼啸 (破损不堪),1.7,43.0,9.9,7.0,9.237451499999999,1.0717241654800571,43.0,7.0,9.9,10.86759,-1.7493075000000005
SCAR-20 | 暴风呼啸 (破损不堪),1.7,43.0,9.9,7.0,9.237451499999999,1.0717241654800571,43.0,7.0,9.9,10.86759,-1.7493075000000005
P90 | 棕色皮革 (破损不堪),3.77,41.0,18.8,7.0,20.48540715,0.9177264509482791,41.0,7.0,18.8,24.100479,-0.7246407500000025
P90 | 棕色皮革 (破损不堪),3.77,41.0,18.8,7.0,20.48540715,0.9177264509482791,41.0,7.0,18.8,24.100479,-0.7246407500000025
